longitude,latitude,light_intensity,geometry,index_right,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,light_intensity_category,avg_d_kbps_category,avg_u_kbps_category
56.02083522,25.87083294,171,POINT (56.02083522150002 25.8708329403),3274797,1.23E+15,217502,119659,6,17,6,High,fast,moderate
56.02500189,25.87083294,171,POINT (56.02500188820002 25.8708329403),3274798,1.23E+15,281567,297755,7,1,1,High,fast,fast
56.02916855,25.87083294,170,POINT (56.029168554900025 25.8708329403),3274798,1.23E+15,281567,297755,7,1,1,High,fast,fast
56.04166856,25.87083294,173,POINT (56.04166855500002 25.8708329403),3274829,1.23E+15,641021,323106,8,2,1,High,fast,fast
56.04583522,25.87083294,173,POINT (56.04583522170002 25.8708329403),3274829,1.23E+15,641021,323106,8,2,1,High,fast,fast
56.05000189,25.87083294,174,POINT (56.050001888400026 25.8708329403),3274830,1.23E+15,143992,127053,7,6,4,High,moderate,moderate
56.00833522,25.86666627,172,POINT (56.00833522140002 25.8666662736),3274799,1.23E+15,172459,104103,7,38,9,High,fast,moderate
56.01250189,25.86666627,169,POINT (56.012501888100026 25.8666662736),3274799,1.23E+15,172459,104103,7,38,9,High,fast,moderate
56.01666855,25.86666627,169,POINT (56.01666855480002 25.8666662736),3274800,1.23E+15,185318,122094,6,21,12,High,fast,moderate
56.02083522,25.86666627,170,POINT (56.02083522150002 25.8666662736),3274803,1.23E+15,177807,57385,6,2,2,High,fast,moderate
51.55000185,25.86249961,0,POINT (51.55000185240002 25.8624996069),3272496,1.23E+15,15453,4470,28,1,1,Low,slow,slow
56.00833522,25.86249961,172,POINT (56.00833522140002 25.8624996069),3274801,1.23E+15,308383,190267,7,82,9,High,fast,fast
56.01250189,25.86249961,171,POINT (56.012501888100026 25.8624996069),3274801,1.23E+15,308383,190267,7,82,9,High,fast,fast
56.01666855,25.86249961,173,POINT (56.01666855480002 25.8624996069),3274802,1.23E+15,255072,176125,7,32,8,High,fast,fast
56.02083522,25.86249961,174,POINT (56.02083522150002 25.8624996069),3274804,1.23E+15,345922,325504,8,1,1,High,fast,fast
51.55416852,25.85833294,0,POINT (51.55416851910002 25.8583329402),3272497,1.23E+15,5001,7184,101,16,4,Low,slow,slow
51.55833519,25.85833294,0,POINT (51.558335185800026 25.8583329402),3272497,1.23E+15,5001,7184,101,16,4,Low,slow,slow
56.00000189,25.85833294,0,POINT (56.00000188800002 25.8583329402),3274805,1.23E+15,440538,326406,8,5,1,Low,fast,fast
56.00833522,25.85833294,170,POINT (56.00833522140002 25.8583329402),3274814,1.23E+15,59474,40707,6,1,1,High,moderate,slow
56.01250189,25.85833294,171,POINT (56.012501888100026 25.8583329402),3274814,1.23E+15,59474,40707,6,1,1,High,moderate,slow
56.01666855,25.85833294,172,POINT (56.01666855480002 25.8583329402),3274815,1.23E+15,210323,174518,6,22,8,High,fast,fast
56.02083522,25.85833294,174,POINT (56.02083522150002 25.8583329402),3274818,1.23E+15,515630,231862,7,11,4,High,fast,fast
51.55000185,25.85416627,0,POINT (51.55000185240002 25.8541662735),3272498,1.23E+15,51222,51969,6,2,1,Low,moderate,moderate
51.55416852,25.85416627,0,POINT (51.55416851910002 25.8541662735),3272499,1.23E+15,4616,5847,92,4,1,Low,slow,slow
51.55833519,25.85416627,0,POINT (51.558335185800026 25.8541662735),3272499,1.23E+15,4616,5847,92,4,1,Low,slow,slow
56.00000189,25.85416627,0,POINT (56.00000188800002 25.8541662735),3274806,1.23E+15,275278,195848,7,71,8,Low,fast,fast
56.00416855,25.85416627,171,POINT (56.00416855470002 25.8541662735),3274807,1.23E+15,232134,126487,7,22,6,High,fast,moderate
56.00833522,25.85416627,172,POINT (56.00833522140002 25.8541662735),3274816,1.23E+15,394415,193399,6,4,2,High,fast,fast
56.01250189,25.85416627,172,POINT (56.012501888100026 25.8541662735),3274816,1.23E+15,394415,193399,6,4,2,High,fast,fast
56.01666855,25.85416627,173,POINT (56.01666855480002 25.8541662735),3274817,1.23E+15,124999,89226,7,18,10,High,moderate,moderate
56.02083522,25.85416627,175,POINT (56.02083522150002 25.8541662735),3274819,1.23E+15,274612,193875,8,10,6,High,fast,fast
51.55000185,25.84999961,0,POINT (51.55000185240002 25.8499996068),3272498,1.23E+15,51222,51969,6,2,1,Low,moderate,moderate
51.55416852,25.84999961,0,POINT (51.55416851910002 25.8499996068),3272499,1.23E+15,4616,5847,92,4,1,Low,slow,slow
51.55833519,25.84999961,0,POINT (51.558335185800026 25.8499996068),3272499,1.23E+15,4616,5847,92,4,1,Low,slow,slow
56.00000189,25.84999961,171,POINT (56.00000188800002 25.8499996068),3274806,1.23E+15,275278,195848,7,71,8,High,fast,fast
56.00416855,25.84999961,169,POINT (56.00416855470002 25.8499996068),3274807,1.23E+15,232134,126487,7,22,6,High,fast,moderate
56.00833522,25.84999961,170,POINT (56.00833522140002 25.8499996068),3274816,1.23E+15,394415,193399,6,4,2,High,fast,fast
56.01250189,25.84999961,169,POINT (56.012501888100026 25.8499996068),3274816,1.23E+15,394415,193399,6,4,2,High,fast,fast
56.01666855,25.84999961,172,POINT (56.01666855480002 25.8499996068),3274817,1.23E+15,124999,89226,7,18,10,High,moderate,moderate
56.02083522,25.84999961,173,POINT (56.02083522150002 25.8499996068),3274819,1.23E+15,274612,193875,8,10,6,High,fast,fast
55.99583522,25.84583294,170,POINT (55.99583522130003 25.845832940100003),3274808,1.23E+15,192394,191332,6,8,4,High,fast,fast
56.00000189,25.84583294,171,POINT (56.00000188800002 25.845832940100003),3274810,1.23E+15,266115,167980,7,35,16,High,fast,fast
56.00416855,25.84583294,168,POINT (56.00416855470002 25.845832940100003),3274811,1.23E+15,219591,188441,7,10,5,High,fast,fast
56.00833522,25.84583294,168,POINT (56.00833522140002 25.845832940100003),3274820,1.23E+15,250636,124229,8,56,17,High,fast,moderate
56.01250189,25.84583294,168,POINT (56.012501888100026 25.845832940100003),3274820,1.23E+15,250636,124229,8,56,17,High,fast,moderate
56.01666855,25.84583294,169,POINT (56.01666855480002 25.845832940100003),3274821,1.23E+15,233188,155123,6,10,5,High,fast,fast
56.02083522,25.84583294,171,POINT (56.02083522150002 25.845832940100003),3274824,1.23E+15,428521,239644,7,4,4,High,fast,fast
51.58750185,25.84166627,0,POINT (51.58750185270002 25.8416662734),3272500,1.23E+15,61051,9383,6,2,1,Low,moderate,slow
51.59166852,25.84166627,0,POINT (51.59166851940002 25.8416662734),3272500,1.23E+15,61051,9383,6,2,1,Low,moderate,slow
55.99583522,25.84166627,173,POINT (55.99583522130003 25.8416662734),3274809,1.23E+15,203048,123496,6,57,22,High,fast,moderate
56.00000189,25.84166627,172,POINT (56.00000188800002 25.8416662734),3274812,1.23E+15,217826,148382,7,39,16,High,fast,moderate
56.00416855,25.84166627,171,POINT (56.00416855470002 25.8416662734),3274813,1.23E+15,301599,202152,9,20,14,High,fast,fast
56.00833522,25.84166627,169,POINT (56.00833522140002 25.8416662734),3274822,1.23E+15,237333,122149,6,31,17,High,fast,moderate
56.01250189,25.84166627,171,POINT (56.012501888100026 25.8416662734),3274822,1.23E+15,237333,122149,6,31,17,High,fast,moderate
56.01666855,25.84166627,171,POINT (56.01666855480002 25.8416662734),3274823,1.23E+15,331904,122477,7,6,5,High,fast,moderate
55.98750189,25.83749961,0,POINT (55.98750188790002 25.837499606700003),3274832,1.23E+15,264942,155746,6,22,8,Low,fast,fast
55.99166855,25.83749961,172,POINT (55.991668554600025 25.837499606700003),3274832,1.23E+15,264942,155746,6,22,8,High,fast,fast
55.99583522,25.83749961,173,POINT (55.99583522130003 25.837499606700003),3274833,1.23E+15,255327,163498,13,17,11,High,fast,fast
56.00000189,25.83749961,171,POINT (56.00000188800002 25.837499606700003),3274836,1.23E+15,298747,179431,7,7,6,High,fast,fast
56.00416855,25.83749961,170,POINT (56.00416855470002 25.837499606700003),3274837,1.23E+15,270131,159147,6,29,10,High,fast,fast
56.00833522,25.83749961,170,POINT (56.00833522140002 25.837499606700003),3274848,1.23E+15,252495,164714,7,26,14,High,fast,fast
56.01250189,25.83749961,170,POINT (56.012501888100026 25.837499606700003),3274848,1.23E+15,252495,164714,7,26,14,High,fast,fast
55.98750189,25.83333294,172,POINT (55.98750188790002 25.83333294),3274834,1.23E+15,250647,160478,6,45,17,High,fast,fast
55.99166855,25.83333294,171,POINT (55.991668554600025 25.83333294),3274834,1.23E+15,250647,160478,6,45,17,High,fast,fast
55.99583522,25.83333294,172,POINT (55.99583522130003 25.83333294),3274835,1.23E+15,288858,173859,8,34,13,High,fast,fast
56.00000189,25.83333294,169,POINT (56.00000188800002 25.83333294),3274838,1.23E+15,228300,125575,6,60,17,High,fast,moderate
56.00416855,25.83333294,169,POINT (56.00416855470002 25.83333294),3274839,1.23E+15,309285,206011,8,27,13,High,fast,fast
56.00833522,25.83333294,170,POINT (56.00833522140002 25.83333294),3274849,1.23E+15,41302,4723,12,1,1,High,slow,slow
56.01250189,25.83333294,170,POINT (56.012501888100026 25.83333294),3274849,1.23E+15,41302,4723,12,1,1,High,slow,slow
56.01666855,25.83333294,172,POINT (56.01666855480002 25.83333294),3274850,1.23E+15,19853,8750,24,2,1,High,slow,slow
56.02083522,25.83333294,173,POINT (56.02083522150002 25.83333294),3274851,1.23E+15,91049,93779,7,1,1,High,moderate,moderate
55.98333522,25.82916627,171,POINT (55.98333522120002 25.8291662733),3274760,1.23E+15,164644,93433,6,11,6,High,fast,moderate
55.98750189,25.82916627,171,POINT (55.98750188790002 25.8291662733),3274840,1.23E+15,247259,172638,7,34,17,High,fast,fast
55.99166855,25.82916627,169,POINT (55.991668554600025 25.8291662733),3274840,1.23E+15,247259,172638,7,34,17,High,fast,fast
55.99583522,25.82916627,171,POINT (55.99583522130003 25.8291662733),3274841,1.23E+15,238093,168051,6,56,16,High,fast,fast
56.00000189,25.82916627,170,POINT (56.00000188800002 25.8291662733),3274844,1.23E+15,197981,128398,7,30,13,High,fast,moderate
56.00416855,25.82916627,169,POINT (56.00416855470002 25.8291662733),3274845,1.23E+15,256190,142489,6,7,5,High,fast,moderate
56.00833522,25.82916627,170,POINT (56.00833522140002 25.8291662733),3274852,1.23E+15,267897,185640,7,7,2,High,fast,fast
56.01250189,25.82916627,171,POINT (56.012501888100026 25.8291662733),3274852,1.23E+15,267897,185640,7,7,2,High,fast,fast
56.01666855,25.82916627,169,POINT (56.01666855480002 25.8291662733),3274853,1.23E+15,316644,276474,6,4,1,High,fast,fast
56.02083522,25.82916627,171,POINT (56.02083522150002 25.8291662733),3274855,1.23E+15,94576,61922,6,1,1,High,moderate,moderate
55.98333522,25.82499961,172,POINT (55.98333522120002 25.8249996066),3274760,1.23E+15,164644,93433,6,11,6,High,fast,moderate
55.98750189,25.82499961,172,POINT (55.98750188790002 25.8249996066),3274840,1.23E+15,247259,172638,7,34,17,High,fast,fast
55.99166855,25.82499961,170,POINT (55.991668554600025 25.8249996066),3274840,1.23E+15,247259,172638,7,34,17,High,fast,fast
55.99583522,25.82499961,172,POINT (55.99583522130003 25.8249996066),3274841,1.23E+15,238093,168051,6,56,16,High,fast,fast
56.00000189,25.82499961,173,POINT (56.00000188800002 25.8249996066),3274844,1.23E+15,197981,128398,7,30,13,High,fast,moderate
56.00416855,25.82499961,172,POINT (56.00416855470002 25.8249996066),3274845,1.23E+15,256190,142489,6,7,5,High,fast,moderate
56.00833522,25.82499961,174,POINT (56.00833522140002 25.8249996066),3274852,1.23E+15,267897,185640,7,7,2,High,fast,fast
56.01250189,25.82499961,174,POINT (56.012501888100026 25.8249996066),3274852,1.23E+15,267897,185640,7,7,2,High,fast,fast
56.01666855,25.82499961,173,POINT (56.01666855480002 25.8249996066),3274853,1.23E+15,316644,276474,6,4,1,High,fast,fast
56.02083522,25.82499961,171,POINT (56.02083522150002 25.8249996066),3274855,1.23E+15,94576,61922,6,1,1,High,moderate,moderate
55.97916855,25.82083294,171,POINT (55.97916855450002 25.8208329399),3274761,1.23E+15,139254,104459,8,19,7,High,moderate,moderate
55.98333522,25.82083294,171,POINT (55.98333522120002 25.8208329399),3274762,1.23E+15,303052,157649,8,38,20,High,fast,fast
55.98750189,25.82083294,172,POINT (55.98750188790002 25.8208329399),3274842,1.23E+15,223648,133079,7,56,23,High,fast,moderate
55.99166855,25.82083294,171,POINT (55.991668554600025 25.8208329399),3274842,1.23E+15,223648,133079,7,56,23,High,fast,moderate
55.99583522,25.82083294,173,POINT (55.99583522130003 25.8208329399),3274843,1.23E+15,202686,113073,10,10,8,High,fast,moderate
56.00000189,25.82083294,172,POINT (56.00000188800002 25.8208329399),3274846,1.23E+15,131124,77429,14,4,2,High,moderate,moderate
56.00416855,25.82083294,172,POINT (56.00416855470002 25.8208329399),3274847,1.23E+15,12739,3104,7,1,1,High,slow,slow
56.01666855,25.82083294,175,POINT (56.01666855480002 25.8208329399),3274854,1.23E+15,218745,212638,7,2,1,High,fast,fast
56.02083522,25.82083294,174,POINT (56.02083522150002 25.8208329399),3274856,1.23E+15,322881,220045,8,5,1,High,fast,fast
56.03333522,25.82083294,172,POINT (56.033335221600026 25.8208329399),3274879,1.23E+15,239787,139536,8,8,5,High,fast,moderate
56.05833522,25.82083294,174,POINT (56.05833522180002 25.8208329399),3274880,1.23E+15,236427,189063,7,4,4,High,fast,fast
56.06250189,25.82083294,173,POINT (56.06250188850002 25.8208329399),3274880,1.23E+15,236427,189063,7,4,4,High,fast,fast
56.06666856,25.82083294,170,POINT (56.066668555200025 25.8208329399),3274881,1.23E+15,211369,146155,8,5,1,High,fast,moderate
55.95416855,25.81666627,0,POINT (55.954168554300026 25.816666273200003),3274764,1.23E+15,10606,8028,7,1,1,Low,slow,slow
55.95833522,25.81666627,0,POINT (55.95833522100002 25.816666273200003),3274764,1.23E+15,10606,8028,7,1,1,Low,slow,slow
55.96250189,25.81666627,173,POINT (55.96250188770002 25.816666273200003),3274765,1.23E+15,125052,64906,5,67,25,High,moderate,moderate
55.96666855,25.81666627,173,POINT (55.96666855440002 25.816666273200003),3274775,1.23E+15,123894,102793,4,15,12,High,moderate,moderate
55.97083522,25.81666627,172,POINT (55.970835221100025 25.816666273200003),3274776,1.23E+15,268205,149635,9,39,17,High,fast,moderate
55.97500189,25.81666627,170,POINT (55.97500188780002 25.816666273200003),3274776,1.23E+15,268205,149635,9,39,17,High,fast,moderate
55.97916855,25.81666627,170,POINT (55.97916855450002 25.816666273200003),3274779,1.23E+15,216463,117424,7,59,21,High,fast,moderate
55.98333522,25.81666627,170,POINT (55.98333522120002 25.816666273200003),3274780,1.23E+15,177222,93466,6,46,19,High,fast,moderate
55.98750189,25.81666627,172,POINT (55.98750188790002 25.816666273200003),3274857,1.23E+15,190862,115127,6,14,10,High,fast,moderate
55.99166855,25.81666627,171,POINT (55.991668554600025 25.816666273200003),3274857,1.23E+15,190862,115127,6,14,10,High,fast,moderate
56.00833522,25.81666627,175,POINT (56.00833522140002 25.816666273200003),3274867,1.23E+15,158122,121024,6,36,16,High,fast,moderate
56.01250189,25.81666627,175,POINT (56.012501888100026 25.816666273200003),3274867,1.23E+15,158122,121024,6,36,16,High,fast,moderate
56.01666855,25.81666627,175,POINT (56.01666855480002 25.816666273200003),3274868,1.23E+15,156469,62622,6,4,1,High,fast,moderate
56.03333522,25.81666627,172,POINT (56.033335221600026 25.816666273200003),3274882,1.23E+15,265866,179955,7,9,2,High,fast,fast
56.05000189,25.81666627,174,POINT (56.050001888400026 25.816666273200003),3274885,1.23E+15,323735,231728,10,1,1,High,fast,fast
56.05833522,25.81666627,174,POINT (56.05833522180002 25.816666273200003),3274890,1.23E+15,149533,140586,7,26,3,High,moderate,moderate
56.06250189,25.81666627,173,POINT (56.06250188850002 25.816666273200003),3274890,1.23E+15,149533,140586,7,26,3,High,moderate,moderate
56.06666856,25.81666627,171,POINT (56.066668555200025 25.816666273200003),3274891,1.23E+15,330696,228259,8,1,1,High,fast,fast
55.95000189,25.81249961,0,POINT (55.95000188760002 25.8124996065),3274763,1.23E+15,360821,246818,5,12,2,Low,fast,fast
55.95416855,25.81249961,0,POINT (55.954168554300026 25.8124996065),3274766,1.23E+15,32328,25841,5,65,46,Low,slow,slow
55.95833522,25.81249961,176,POINT (55.95833522100002 25.8124996065),3274766,1.23E+15,32328,25841,5,65,46,High,slow,slow
55.96250189,25.81249961,174,POINT (55.96250188770002 25.8124996065),3274767,1.23E+15,174764,135082,5,35,19,High,fast,moderate
55.96666855,25.81249961,173,POINT (55.96666855440002 25.8124996065),3274777,1.23E+15,209695,148611,6,33,10,High,fast,moderate
55.97083522,25.81249961,174,POINT (55.970835221100025 25.8124996065),3274778,1.23E+15,173326,118800,5,67,22,High,fast,moderate
55.97500189,25.81249961,172,POINT (55.97500188780002 25.8124996065),3274778,1.23E+15,173326,118800,5,67,22,High,fast,moderate
55.97916855,25.81249961,172,POINT (55.97916855450002 25.8124996065),3274781,1.23E+15,189782,123496,6,89,23,High,fast,moderate
55.98333522,25.81249961,172,POINT (55.98333522120002 25.8124996065),3274782,1.23E+15,217688,137782,5,52,18,High,fast,moderate
55.98750189,25.81249961,171,POINT (55.98750188790002 25.8124996065),3274858,1.23E+15,232876,131513,7,3,2,High,fast,moderate
55.99166855,25.81249961,170,POINT (55.991668554600025 25.8124996065),3274858,1.23E+15,232876,131513,7,3,2,High,fast,moderate
55.99583522,25.81249961,171,POINT (55.99583522130003 25.8124996065),3274859,1.23E+15,13852,1359,13,1,1,High,slow,slow
56.00416855,25.81249961,172,POINT (56.00416855470002 25.8124996065),3274860,1.23E+15,53962,35024,5,1,1,High,moderate,slow
56.00833522,25.81249961,175,POINT (56.00833522140002 25.8124996065),3274869,1.23E+15,283088,292273,7,1,1,High,fast,fast
56.01250189,25.81249961,174,POINT (56.012501888100026 25.8124996065),3274869,1.23E+15,283088,292273,7,1,1,High,fast,fast
56.01666855,25.81249961,173,POINT (56.01666855480002 25.8124996065),3274870,1.23E+15,253163,158116,7,7,5,High,fast,fast
56.02083522,25.81249961,176,POINT (56.02083522150002 25.8124996065),3274871,1.23E+15,358505,164907,7,10,5,High,fast,fast
56.03333522,25.81249961,175,POINT (56.033335221600026 25.8124996065),3274883,1.23E+15,48611,86885,5,1,1,High,slow,moderate
56.03750189,25.81249961,172,POINT (56.03750188830002 25.8124996065),3274884,1.23E+15,331206,95912,8,3,1,High,fast,moderate
56.04166856,25.81249961,172,POINT (56.04166855500002 25.8124996065),3274886,1.23E+15,273322,228721,6,8,2,High,fast,fast
56.04583522,25.81249961,173,POINT (56.04583522170002 25.8124996065),3274886,1.23E+15,273322,228721,6,8,2,High,fast,fast
56.05000189,25.81249961,174,POINT (56.050001888400026 25.8124996065),3274887,1.23E+15,234125,168616,6,19,7,High,fast,fast
55.95000189,25.80833294,174,POINT (55.95000188760002 25.808332939800003),3274768,1.23E+15,240190,167121,4,10,5,High,fast,fast
55.95416855,25.80833294,175,POINT (55.954168554300026 25.808332939800003),3274771,1.23E+15,252355,184641,4,37,14,High,fast,fast
55.95833522,25.80833294,175,POINT (55.95833522100002 25.808332939800003),3274771,1.23E+15,252355,184641,4,37,14,High,fast,fast
55.96250189,25.80833294,175,POINT (55.96250188770002 25.808332939800003),3274772,1.23E+15,196242,128231,7,24,13,High,fast,moderate
55.96666855,25.80833294,175,POINT (55.96666855440002 25.808332939800003),3274783,1.23E+15,224916,159994,5,44,15,High,fast,fast
55.97083522,25.80833294,175,POINT (55.970835221100025 25.808332939800003),3274784,1.23E+15,175626,119232,4,91,23,High,fast,moderate
55.97500189,25.80833294,172,POINT (55.97500188780002 25.808332939800003),3274784,1.23E+15,175626,119232,4,91,23,High,fast,moderate
55.97916855,25.80833294,173,POINT (55.97916855450002 25.808332939800003),3274787,1.23E+15,189604,124060,4,30,10,High,fast,moderate
55.98333522,25.80833294,171,POINT (55.98333522120002 25.808332939800003),3274788,1.23E+15,298639,121789,9,10,4,High,fast,moderate
56.00000189,25.80833294,170,POINT (56.00000188800002 25.808332939800003),3274863,1.23E+15,48530,31498,7,1,1,High,slow,slow
56.00416855,25.80833294,171,POINT (56.00416855470002 25.808332939800003),3274864,1.23E+15,283418,184762,6,6,3,High,fast,fast
56.00833522,25.80833294,171,POINT (56.00833522140002 25.808332939800003),3274872,1.23E+15,436442,299027,6,2,2,High,fast,fast
56.01250189,25.80833294,170,POINT (56.012501888100026 25.808332939800003),3274872,1.23E+15,436442,299027,6,2,2,High,fast,fast
56.01666855,25.80833294,169,POINT (56.01666855480002 25.808332939800003),3274873,1.23E+15,266254,127278,7,4,3,High,fast,moderate
56.02083522,25.80833294,171,POINT (56.02083522150002 25.808332939800003),3274875,1.23E+15,226350,171359,6,34,7,High,fast,fast
